Attack_ID,Attack_Name,Attack_Description,Category_Balanced,Category_Skewed,Constant_Flag,Redundant_Of_Category,Binary_Noisy,Risk_Score_Bucket,Sparse_Field,Mostly_Missing,High_Cardinality_Code,Uniform_Random_Text
258,Synthetic Exploit A1,El escenario sintético representa una dependencia simulada sin parches con fines exclusivamente de validación del modelo.,Delta,Dominant,Standard,Delta,True ,Low,,,4BUL09A8,rekyskslqy
800,Generic Compromise D5,El escenario sintético representa una dependencia simulada sin parches como parte de un conjunto de datos sintético.,Gamma,Dominant,Standard,Gamma, True,High,,,32FU738H,nucguhujkt
35,Placeholder Attack C13,El escenario sintético representa una dependencia simulada sin parches como parte de un conjunto de datos sintético.,Alpha,Dominant,Standard,Alpha,false,,,,0AI9UK3X,qeajdepxvc
542,Test Escalation D4,El escenario sintético representa una dependencia simulada sin parches como parte de un conjunto de datos sintético.,Beta,Dominant,Standard,Beta,FALSE,Medium,,,X1E3ZNUI,yflsopyybg
128,Sample Bypass A14,Se simula la explotación de una configuración de prueba insegura sin relación con vulnerabilidades reales.,Beta,Dominant,Standard,Beta,True,Low,,,9R3YBVBZ,goqdovvqxf
459,Trial Hijack D15-1,El escenario sintético representa una dependencia simulada sin parches sin relación con vulnerabilidades reales.,Alpha,Dominant,Standard,Alpha,True,Medium,,,HQRI5CMN,mqokjvdvig
989,Synthetic Exploit B7,Este registro de prueba describe un componente de red ficticio generado aleatoriamente para pruebas de entropía.,Delta,Rare3,Standard,Delta, True,Low,,,OBWIQLCM,uydweyrdbk
1132,Generic Compromise A13,Caso ficticio generado para evaluar un componente de red ficticio como parte de un conjunto de datos sintético.,Beta,Dominant,Standard,Beta,true,Critical,,,AN54Q1U8,fhvriskwjw
1089,Mock Injection C16,Se simula la explotación de un mecanismo de autenticación simulado generado aleatoriamente para pruebas de entropía.,Delta,Dominant,Standard,Delta, False,High,,,C5OEJ6ED,vxcgdjdzpj
893,Generic Compromise D15,Este registro de prueba describe una condición de entrada no controlada como parte de un conjunto de datos sintético.,Alpha,Dominant,Standard,Alpha,true,High,,,A10SVQIL,zgwwyxdnkx
119,Mock Injection F2-1,El escenario sintético representa una condición de entrada no controlada con fines exclusivamente de validación del modelo.,Alpha,Dominant,Variant_A,Alpha,false,High,,,7FY27UDC,htiidyljhg
991,Mock Injection B19-1,Este registro de prueba describe una dependencia simulada sin parches con fines exclusivamente de validación del modelo.,Delta,Dominant,Standard,Delta,TRUE,High,,,Z1UFBCUD,wmesiooieh
922,Sample Bypass C19,Este registro de prueba describe una condición de entrada no controlada como parte de un conjunto de datos sintético.,Alpha,Rare3,Standard,Alpha,false,,Evento raro A,,0KD0VISI,uknqiogfkz
34,Mock Injection F6,Caso ficticio generado para evaluar una configuración de prueba insegura sin relación con vulnerabilidades reales.,Beta,Dominant,Standard,Beta,True,Critical,,,O0D3LZFN,meusuxneqd
762,Fake Overflow B12-1,El escenario sintético representa una dependencia simulada sin parches sin relación con vulnerabilidades reales.,Beta,Dominant,Standard,Beta,false,,,,52YM9E76,uabmmubtik
826,Fake Overflow F17-1,El escenario sintético representa una dependencia simulada sin parches sin relación con vulnerabilidades reales.,Beta,Dominant,Standard,Beta,true,Medium,,,S39CN8GX,wlygdmxnke
284,Trial Hijack F3,Se simula la explotación de un componente de red ficticio generado aleatoriamente para pruebas de entropía.,Alpha,Rare3,Variant_A,Delta,True,,,,DKDRZ4BR,lmwqynpoik
411,Test Escalation D14,Caso ficticio generado para evaluar un componente de red ficticio generado aleatoriamente para pruebas de entropía.,Delta,Dominant,Standard,Delta,false,,,,OCPYOVKO,tintbzcixh
918,Demo Spoofing E7,El escenario sintético representa una condición de entrada no controlada como parte de un conjunto de datos sintético.,Gamma,Dominant,Standard,Gamma,True ,Medium,,,L0FZN03V,jnyjcfqfad
331,Fake Overflow F1,Caso ficticio generado para evaluar una dependencia simulada sin parches como parte de un conjunto de datos sintético.,Beta,Dominant,Standard,Beta,True,Medium,,,OO7TYH7C,fmbyvagdhn
202,Trial Hijack A5,Este registro de prueba describe una condición de entrada no controlada sin relación con vulnerabilidades reales.,Gamma,Dominant,Standard,Gamma,True,High,,,U6OQDF2P,qidqkfcoau
313,Synthetic Exploit E14-1,Se simula la explotación de una dependencia simulada sin parches sin relación con vulnerabilidades reales.,Beta,Dominant,Standard,Beta,TRUE,,,,G74K8E3F,oxanbgnogi
116,Synthetic Exploit D15,Caso ficticio generado para evaluar una condición de entrada no controlada sin relación con vulnerabilidades reales.,Beta,Dominant,Standard,Beta,true,Low,,,4IFH8W08,gtdksjackw
261,Demo Spoofing F18,Se simula la explotación de una condición de entrada no controlada sin relación con vulnerabilidades reales.,Alpha,Dominant,Standard,Alpha,false,High,,,K995IKL2,mqyjckrgnk
546,Placeholder Attack C14,Caso ficticio generado para evaluar un mecanismo de autenticación simulado como parte de un conjunto de datos sintético.,Beta,Dominant,Standard,Beta,False,Low,,,RW3K91K6,uyqbfibdni
696,Generic Compromise A12,Se simula la explotación de una configuración de prueba insegura con fines exclusivamente de validación del modelo.,Alpha,Dominant,Standard,Alpha,true,,,,0LLFA3PY,czldkikonj
929,Placeholder Attack A8,El escenario sintético representa una dependencia simulada sin parches como parte de un conjunto de datos sintético.,Beta,Dominant,Standard,Beta,false,Medium,,,9NO540Z4,qxnwnoxrcj
94,Trial Hijack E16,Caso ficticio generado para evaluar un componente de red ficticio generado aleatoriamente para pruebas de entropía.,Gamma,Dominant,Standard,Gamma,False,Low,,,MU96ERW9,aspxdkqkcz
1081,Demo Spoofing C11,Este registro de prueba describe un mecanismo de autenticación simulado como parte de un conjunto de datos sintético.,Alpha,Dominant,Standard,Alpha,TRUE,,,,1H6LGNCB,qdrtxexihy
444,Synthetic Exploit A14,El escenario sintético representa un mecanismo de autenticación simulado con fines exclusivamente de validación del modelo.,Gamma,Dominant,Standard,Gamma, True,Low,,,SU2TBZZG,wrfvxtkmag
243,Trial Hijack E15-1,Caso ficticio generado para evaluar una configuración de prueba insegura con fines exclusivamente de validación del modelo.,Gamma,Dominant,Standard,Gamma,true,Medium,,,8DIU2LLP,wpfuhsrigk
486,Dummy Breach B18,El escenario sintético representa una condición de entrada no controlada generado aleatoriamente para pruebas de entropía.,Alpha,Dominant,Standard,Alpha, True,,,,7W3P7IYO,qgioqrbvqv
908,Test Escalation A10-1,El escenario sintético representa un mecanismo de autenticación simulado sin relación con vulnerabilidades reales.,Beta,Dominant,Standard,Beta,False ,Low,,,DOPGGYB2,yuyvwgloqn
931,Trial Hijack B12,Este registro de prueba describe una configuración de prueba insegura sin relación con vulnerabilidades reales.,Gamma,Dominant,Standard,Gamma,FALSE,,,,ONEOXDRZ,twolgsiimv
617,Dummy Breach B19,Caso ficticio generado para evaluar una configuración de prueba insegura como parte de un conjunto de datos sintético.,Beta,Dominant,Standard,Beta,TRUE,,Evento raro B,,XUA3MJEJ,girfnqdnts
184,Dummy Breach C5,Caso ficticio generado para evaluar un componente de red ficticio como parte de un conjunto de datos sintético.,Gamma,Dominant,Standard,Gamma,True ,High,,,XCVCSIOH,mjoqzbhmrm
517,Generic Compromise E5,Este registro de prueba describe un componente de red ficticio sin relación con vulnerabilidades reales.,Alpha,Dominant,Standard,Alpha, False,,Evento raro B,,4LKIUJ74,jdkuuosnsj
1000,Synthetic Exploit C3,Caso ficticio generado para evaluar una condición de entrada no controlada con fines exclusivamente de validación del modelo.,Alpha,Dominant,Standard,Alpha,true,Low,,,7XBWF08J,niaqqreofi
892,Placeholder Attack E8,Caso ficticio generado para evaluar una configuración de prueba insegura como parte de un conjunto de datos sintético.,Alpha,Dominant,Standard,Alpha,True,Low,,,X02IV8M1,njfgieocwa
255,Generic Compromise B13,Caso ficticio generado para evaluar un componente de red ficticio como parte de un conjunto de datos sintético.,Gamma,Dominant,Standard,Gamma,FALSE,,,,Y5MOBEC8,aogszrxpog
819,Trial Hijack E13-1,Este registro de prueba describe un componente de red ficticio generado aleatoriamente para pruebas de entropía.,Gamma,Dominant,Standard,Gamma, True,,,,L0CHDZE6,uibuwtcefu
253,Fake Overflow C9,Caso ficticio generado para evaluar una dependencia simulada sin parches sin relación con vulnerabilidades reales.,Delta,Dominant,Standard,Delta,TRUE,,,,I2R3OGWT,ejhmpvausc
232,Generic Compromise F2,Se simula la explotación de una condición de entrada no controlada sin relación con vulnerabilidades reales.,Gamma,Dominant,Standard,Gamma,false,,,,G04J5Z51,lynrqvnluf
214,Demo Spoofing B10-1,Este registro de prueba describe un mecanismo de autenticación simulado como parte de un conjunto de datos sintético.,Delta,Dominant,Standard,Delta,TRUE,Medium,Evento raro A,,KLTZBGFA,uvsdubriln
694,Dummy Breach C4,Se simula la explotación de una configuración de prueba insegura con fines exclusivamente de validación del modelo.,Gamma,Dominant,Standard,Gamma,True ,Low,,,GVUMZBDM,exxxujxejx
372,Placeholder Attack E8-1,Caso ficticio generado para evaluar un mecanismo de autenticación simulado sin relación con vulnerabilidades reales.,Delta,Dominant,Standard,Delta,False,Low,,,NTA6IWD6,aemfqqdrea
828,Dummy Breach A14,Se simula la explotación de un componente de red ficticio sin relación con vulnerabilidades reales.,Alpha,Dominant,Standard,Alpha, True,Medium,,,VT6685RO,tmviylcona
968,Mock Injection B3,Se simula la explotación de un componente de red ficticio como parte de un conjunto de datos sintético.,Delta,Dominant,Standard,Delta, False,Medium,,,7UDNC5W1,bcbhufmgvm
451,Mock Injection F0-1,Se simula la explotación de un componente de red ficticio generado aleatoriamente para pruebas de entropía.,Alpha,Dominant,Standard,Alpha, True,,,,SP2COK7X,zggdbikllz
351,Demo Spoofing D12,Este registro de prueba describe un componente de red ficticio generado aleatoriamente para pruebas de entropía.,Alpha,Dominant,Standard,Alpha, True,Medium,,,AKP2Z474,pjrifqvpwv
666,Trial Hijack B6-1,Este registro de prueba describe una condición de entrada no controlada como parte de un conjunto de datos sintético.,Delta,Dominant,Standard,Delta,false,Critical,,,OYJ9329B,xnbtmdjsmn
845,Fake Overflow D19,El escenario sintético representa un componente de red ficticio sin relación con vulnerabilidades reales.,Alpha,Dominant,Standard,Alpha,FALSE,Low,,,PWPZEYDL,rbdmnphirq
397,Fake Overflow B19-1,El escenario sintético representa una condición de entrada no controlada generado aleatoriamente para pruebas de entropía.,Beta,Dominant,Standard,Beta,false,Low,,,VZ03PFTE,xqcdtmnwfs
47,Synthetic Exploit F9,Se simula la explotación de un componente de red ficticio como parte de un conjunto de datos sintético.,Alpha,Dominant,Standard,Alpha,True ,Low,,,F5J4HMD5,elldrlkefq
833,Demo Spoofing E13-1,Se simula la explotación de un mecanismo de autenticación simulado con fines exclusivamente de validación del modelo.,Gamma,Dominant,Standard,Gamma, False,Medium,Evento raro C,,R83NN7C9,unrfhucnkp
704,Placeholder Attack E17,Se simula la explotación de una dependencia simulada sin parches sin relación con vulnerabilidades reales.,Beta,Dominant,Standard,Beta,True ,,,,DPSG6MF1,aytrjcsqxe
204,Placeholder Attack A11,Este registro de prueba describe una dependencia simulada sin parches con fines exclusivamente de validación del modelo.,Beta,Dominant,Standard,Beta,True ,,,,Z2L8CDKS,iemkkubyax
566,Test Escalation B16-1,Se simula la explotación de un mecanismo de autenticación simulado con fines exclusivamente de validación del modelo.,Gamma,Dominant,Standard,Gamma,False ,High,,,TB21LS8Q,rncrxyilmr
70,Generic Compromise F5,El escenario sintético representa un componente de red ficticio con fines exclusivamente de validación del modelo.,Beta,Dominant,Standard,Beta, False,Medium,,,8MSE7QO6,qnyssveooq
600,Demo Spoofing E9,Caso ficticio generado para evaluar una dependencia simulada sin parches con fines exclusivamente de validación del modelo.,Delta,Dominant,Standard,Delta,true,High,,,W3V15C46,kuukuoeoyi
315,Dummy Breach A4,Caso ficticio generado para evaluar un mecanismo de autenticación simulado sin relación con vulnerabilidades reales.,Alpha,Rare3,Standard,Alpha, False,,,,2PRFSVJV,pmeebqjuds
436,Placeholder Attack A16,El escenario sintético representa una configuración de prueba insegura sin relación con vulnerabilidades reales.,Delta,Dominant,Standard,Alpha,TRUE,High,Evento raro C,,95T4TQ3W,ojnzkusglt
269,Sample Bypass E14,Caso ficticio generado para evaluar un mecanismo de autenticación simulado sin relación con vulnerabilidades reales.,Gamma,Dominant,Standard,Gamma,True ,Critical,,,APDG30FZ,cfbhaswwby
645,Generic Compromise D16,El escenario sintético representa una dependencia simulada sin parches generado aleatoriamente para pruebas de entropía.,Gamma,Dominant,Standard,Gamma,True,Medium,,,XF8MHT8G,wkmsebktmc
881,Test Escalation A11,El escenario sintético representa una configuración de prueba insegura como parte de un conjunto de datos sintético.,Beta,Dominant,Standard,Beta,FALSE,,,,2P1T257V,jxycdxyumn
438,Generic Compromise B16,Se simula la explotación de un componente de red ficticio sin relación con vulnerabilidades reales.,Alpha,Dominant,Standard,Alpha, False,Medium,,,WS766PSQ,ckxxempank
603,Placeholder Attack D5,Este registro de prueba describe una configuración de prueba insegura generado aleatoriamente para pruebas de entropía.,Alpha,Dominant,Standard,Alpha,TRUE,Critical,,,VFLHTXR8,ttgbbfsjap
439,Sample Bypass D1-2,El escenario sintético representa un componente de red ficticio sin relación con vulnerabilidades reales.,Beta,Dominant,Standard,Beta,True ,,Evento raro B,,0UZ74DE9,cebyeqygfz
656,Mock Injection C2-1,El escenario sintético representa una dependencia simulada sin parches generado aleatoriamente para pruebas de entropía.,Gamma,Dominant,Standard,Gamma,False ,Medium,,,PW3AZPZS,vnetnyrrnj
631,Mock Injection B8-1,Este registro de prueba describe un componente de red ficticio generado aleatoriamente para pruebas de entropía.,Alpha,Dominant,Standard,Alpha,False ,,,,EQC2JCBA,vkxdzweoiz
17,Sample Bypass F12-1,Caso ficticio generado para evaluar un mecanismo de autenticación simulado con fines exclusivamente de validación del modelo.,Alpha,Dominant,Standard,Alpha,FALSE,Critical,,,FUYTFIFR,bzjudcjmje
1043,Synthetic Exploit C3-1,El escenario sintético representa un componente de red ficticio sin relación con vulnerabilidades reales.,Gamma,Dominant,Standard,Gamma, False,Low,,,JX7TC0XD,tvdjbozzcr
879,Generic Compromise C14,Este registro de prueba describe una condición de entrada no controlada como parte de un conjunto de datos sintético.,Delta,Dominant,Variant_B,Delta,true,,,,HPRTT9MR,mhiagziofz
536,Placeholder Attack E13,Este registro de prueba describe un mecanismo de autenticación simulado como parte de un conjunto de datos sintético.,Delta,Dominant,Standard,Delta,True,Low,,,EGIBF4CQ,hbqydkvyvi
702,Fake Overflow B2,Caso ficticio generado para evaluar una condición de entrada no controlada generado aleatoriamente para pruebas de entropía.,Beta,Dominant,Standard,Beta,False ,Low,,,0V4YXD7J,zihjlolsqf
275,Mock Injection A9,Caso ficticio generado para evaluar una dependencia simulada sin parches con fines exclusivamente de validación del modelo.,Beta,Dominant,Standard,Beta,FALSE,Low,,,GCORABVD,ysyotzhpxo
26,Sample Bypass A3,El escenario sintético representa un componente de red ficticio generado aleatoriamente para pruebas de entropía.,Gamma,Dominant,Standard,Gamma,true,Low,,,ZYU4CPJK,rvabzucosm
