ID,Name,Description,Abstraction,Likelihood Of Attack,Status,Redundant_Of_Category,Binary_Noisy,Typical Severity,Sparse_Field,Mostly_Missing,High_Cardinality_Code,Uniform_Random_Text,description_length_chars
411,Test Escalation D14,Caso ficticio generado para evaluar un componente de red ficticio generado aleatoriamente para pruebas de entropía.,Delta,Dominant,Standard,Delta,FALSE,,,,OCPYOVKO,tintbzcixh,115
918,Demo Spoofing E7,El escenario sintético representa una condición de entrada no controlada como parte de un conjunto de datos sintético.,Gamma,Dominant,Standard,Gamma,TRUE,Medium,,,L0FZN03V,jnyjcfqfad,118
331,Fake Overflow F1,Caso ficticio generado para evaluar una dependencia simulada sin parches como parte de un conjunto de datos sintético.,Beta,Dominant,Standard,Beta,TRUE,Medium,,,OO7TYH7C,fmbyvagdhn,118
202,Trial Hijack A5,Este registro de prueba describe una condición de entrada no controlada sin relación con vulnerabilidades reales.,Gamma,Dominant,Standard,Gamma,TRUE,High,,,U6OQDF2P,qidqkfcoau,113
313,Synthetic Exploit E14-1,Se simula la explotación de una dependencia simulada sin parches sin relación con vulnerabilidades reales.,Beta,Dominant,Standard,Beta,TRUE,,,,G74K8E3F,oxanbgnogi,106
116,Synthetic Exploit D15,Caso ficticio generado para evaluar una condición de entrada no controlada sin relación con vulnerabilidades reales.,Beta,Dominant,Standard,Beta,TRUE,Low,,,4IFH8W08,gtdksjackw,116
261,Demo Spoofing F18,Se simula la explotación de una condición de entrada no controlada sin relación con vulnerabilidades reales.,Alpha,Dominant,Standard,Alpha,FALSE,High,,,K995IKL2,mqyjckrgnk,108
546,Placeholder Attack C14,Caso ficticio generado para evaluar un mecanismo de autenticación simulado como parte de un conjunto de datos sintético.,Beta,Dominant,Standard,Beta,FALSE,Low,,,RW3K91K6,uyqbfibdni,120
696,Generic Compromise A12,Se simula la explotación de una configuración de prueba insegura con fines exclusivamente de validación del modelo.,Alpha,Dominant,Standard,Alpha,TRUE,,,,0LLFA3PY,czldkikonj,115
929,Placeholder Attack A8,El escenario sintético representa una dependencia simulada sin parches como parte de un conjunto de datos sintético.,Beta,Dominant,Standard,Beta,FALSE,Medium,,,9NO540Z4,qxnwnoxrcj,116
94,Trial Hijack E16,Caso ficticio generado para evaluar un componente de red ficticio generado aleatoriamente para pruebas de entropía.,Gamma,Dominant,Standard,Gamma,FALSE,Low,,,MU96ERW9,aspxdkqkcz,115
1081,Demo Spoofing C11,Este registro de prueba describe un mecanismo de autenticación simulado como parte de un conjunto de datos sintético.,Alpha,Dominant,Standard,Alpha,TRUE,,,,1H6LGNCB,qdrtxexihy,117
444,Synthetic Exploit A14,El escenario sintético representa un mecanismo de autenticación simulado con fines exclusivamente de validación del modelo.,Gamma,Dominant,Standard,Gamma,TRUE,Low,,,SU2TBZZG,wrfvxtkmag,123
243,Trial Hijack E15-1,Caso ficticio generado para evaluar una configuración de prueba insegura con fines exclusivamente de validación del modelo.,Gamma,Dominant,Standard,Gamma,TRUE,Medium,,,8DIU2LLP,wpfuhsrigk,123
486,Dummy Breach B18,El escenario sintético representa una condición de entrada no controlada generado aleatoriamente para pruebas de entropía.,Alpha,Dominant,Standard,Alpha,TRUE,,,,7W3P7IYO,qgioqrbvqv,122
908,Test Escalation A10-1,El escenario sintético representa un mecanismo de autenticación simulado sin relación con vulnerabilidades reales.,Beta,Dominant,Standard,Beta,FALSE,Low,,,DOPGGYB2,yuyvwgloqn,114
931,Trial Hijack B12,Este registro de prueba describe una configuración de prueba insegura sin relación con vulnerabilidades reales.,Gamma,Dominant,Standard,Gamma,FALSE,,,,ONEOXDRZ,twolgsiimv,111
617,Dummy Breach B19,Caso ficticio generado para evaluar una configuración de prueba insegura como parte de un conjunto de datos sintético.,Beta,Dominant,Standard,Beta,TRUE,,Evento raro B,,XUA3MJEJ,girfnqdnts,118
184,Dummy Breach C5,Caso ficticio generado para evaluar un componente de red ficticio como parte de un conjunto de datos sintético.,Gamma,Dominant,Standard,Gamma,TRUE,High,,,XCVCSIOH,mjoqzbhmrm,111
517,Generic Compromise E5,Este registro de prueba describe un componente de red ficticio sin relación con vulnerabilidades reales.,Alpha,Dominant,Standard,Alpha,FALSE,,Evento raro B,,4LKIUJ74,jdkuuosnsj,104
1000,Synthetic Exploit C3,Caso ficticio generado para evaluar una condición de entrada no controlada con fines exclusivamente de validación del modelo.,Alpha,Dominant,Standard,Alpha,TRUE,Low,,,7XBWF08J,niaqqreofi,125
892,Placeholder Attack E8,Caso ficticio generado para evaluar una configuración de prueba insegura como parte de un conjunto de datos sintético.,Alpha,Dominant,Standard,Alpha,TRUE,Low,,,X02IV8M1,njfgieocwa,118
255,Generic Compromise B13,Caso ficticio generado para evaluar un componente de red ficticio como parte de un conjunto de datos sintético.,Gamma,Dominant,Standard,Gamma,FALSE,,,,Y5MOBEC8,aogszrxpog,111
819,Trial Hijack E13-1,Este registro de prueba describe un componente de red ficticio generado aleatoriamente para pruebas de entropía.,Gamma,Dominant,Standard,Gamma,TRUE,,,,L0CHDZE6,uibuwtcefu,112
253,Fake Overflow C9,Caso ficticio generado para evaluar una dependencia simulada sin parches sin relación con vulnerabilidades reales.,Delta,Dominant,Standard,Delta,TRUE,,,,I2R3OGWT,ejhmpvausc,114
232,Generic Compromise F2,Se simula la explotación de una condición de entrada no controlada sin relación con vulnerabilidades reales.,Gamma,Dominant,Standard,Gamma,FALSE,,,,G04J5Z51,lynrqvnluf,108
214,Demo Spoofing B10-1,Este registro de prueba describe un mecanismo de autenticación simulado como parte de un conjunto de datos sintético.,Delta,Dominant,Standard,Delta,TRUE,Medium,Evento raro A,,KLTZBGFA,uvsdubriln,117
694,Dummy Breach C4,Se simula la explotación de una configuración de prueba insegura con fines exclusivamente de validación del modelo.,Gamma,Dominant,Standard,Gamma,TRUE,Low,,,GVUMZBDM,exxxujxejx,115
372,Placeholder Attack E8-1,Caso ficticio generado para evaluar un mecanismo de autenticación simulado sin relación con vulnerabilidades reales.,Delta,Dominant,Standard,Delta,FALSE,Low,,,NTA6IWD6,aemfqqdrea,116
828,Dummy Breach A14,Se simula la explotación de un componente de red ficticio sin relación con vulnerabilidades reales.,Alpha,Dominant,Standard,Alpha,TRUE,Medium,,,VT6685RO,tmviylcona,99
968,Mock Injection B3,Se simula la explotación de un componente de red ficticio como parte de un conjunto de datos sintético.,Delta,Dominant,Standard,Delta,FALSE,Medium,,,7UDNC5W1,bcbhufmgvm,103
451,Mock Injection F0-1,Se simula la explotación de un componente de red ficticio generado aleatoriamente para pruebas de entropía.,Alpha,Dominant,Standard,Alpha,TRUE,,,,SP2COK7X,zggdbikllz,107
351,Demo Spoofing D12,Este registro de prueba describe un componente de red ficticio generado aleatoriamente para pruebas de entropía.,Alpha,Dominant,Standard,Alpha,TRUE,Medium,,,AKP2Z474,pjrifqvpwv,112
666,Trial Hijack B6-1,Este registro de prueba describe una condición de entrada no controlada como parte de un conjunto de datos sintético.,Delta,Dominant,Standard,Delta,FALSE,Critical,,,OYJ9329B,xnbtmdjsmn,117
845,Fake Overflow D19,El escenario sintético representa un componente de red ficticio sin relación con vulnerabilidades reales.,Alpha,Dominant,Standard,Alpha,FALSE,Low,,,PWPZEYDL,rbdmnphirq,105
397,Fake Overflow B19-1,El escenario sintético representa una condición de entrada no controlada generado aleatoriamente para pruebas de entropía.,Beta,Dominant,Standard,Beta,FALSE,Low,,,VZ03PFTE,xqcdtmnwfs,122
47,Synthetic Exploit F9,Se simula la explotación de un componente de red ficticio como parte de un conjunto de datos sintético.,Alpha,Dominant,Standard,Alpha,TRUE,Low,,,F5J4HMD5,elldrlkefq,103
833,Demo Spoofing E13-1,Se simula la explotación de un mecanismo de autenticación simulado con fines exclusivamente de validación del modelo.,Gamma,Dominant,Standard,Gamma,FALSE,Medium,Evento raro C,,R83NN7C9,unrfhucnkp,117
704,Placeholder Attack E17,Se simula la explotación de una dependencia simulada sin parches sin relación con vulnerabilidades reales.,Beta,Dominant,Standard,Beta,TRUE,,,,DPSG6MF1,aytrjcsqxe,106
204,Placeholder Attack A11,Este registro de prueba describe una dependencia simulada sin parches con fines exclusivamente de validación del modelo.,Beta,Dominant,Standard,Beta,TRUE,,,,Z2L8CDKS,iemkkubyax,120
566,Test Escalation B16-1,Se simula la explotación de un mecanismo de autenticación simulado con fines exclusivamente de validación del modelo.,Gamma,Dominant,Standard,Gamma,FALSE,High,,,TB21LS8Q,rncrxyilmr,117
70,Generic Compromise F5,El escenario sintético representa un componente de red ficticio con fines exclusivamente de validación del modelo.,Beta,Dominant,Standard,Beta,FALSE,Medium,,,8MSE7QO6,qnyssveooq,114
600,Demo Spoofing E9,Caso ficticio generado para evaluar una dependencia simulada sin parches con fines exclusivamente de validación del modelo.,Delta,Dominant,Standard,Delta,TRUE,High,,,W3V15C46,kuukuoeoyi,123
315,Dummy Breach A4,Caso ficticio generado para evaluar un mecanismo de autenticación simulado sin relación con vulnerabilidades reales.,Alpha,Rare3,Standard,Alpha,FALSE,,,,2PRFSVJV,pmeebqjuds,116
436,Placeholder Attack A16,El escenario sintético representa una configuración de prueba insegura sin relación con vulnerabilidades reales.,Delta,Dominant,Standard,Alpha,TRUE,High,Evento raro C,,95T4TQ3W,ojnzkusglt,112
269,Sample Bypass E14,Caso ficticio generado para evaluar un mecanismo de autenticación simulado sin relación con vulnerabilidades reales.,Gamma,Dominant,Standard,Gamma,TRUE,Critical,,,APDG30FZ,cfbhaswwby,116
645,Generic Compromise D16,El escenario sintético representa una dependencia simulada sin parches generado aleatoriamente para pruebas de entropía.,Gamma,Dominant,Standard,Gamma,TRUE,Medium,,,XF8MHT8G,wkmsebktmc,120
881,Test Escalation A11,El escenario sintético representa una configuración de prueba insegura como parte de un conjunto de datos sintético.,Beta,Dominant,Standard,Beta,FALSE,,,,2P1T257V,jxycdxyumn,116
438,Generic Compromise B16,Se simula la explotación de un componente de red ficticio sin relación con vulnerabilidades reales.,Alpha,Dominant,Standard,Alpha,FALSE,Medium,,,WS766PSQ,ckxxempank,99
603,Placeholder Attack D5,Este registro de prueba describe una configuración de prueba insegura generado aleatoriamente para pruebas de entropía.,Alpha,Dominant,Standard,Alpha,TRUE,Critical,,,VFLHTXR8,ttgbbfsjap,119
439,Sample Bypass D1-2,El escenario sintético representa un componente de red ficticio sin relación con vulnerabilidades reales.,Beta,Dominant,Standard,Beta,TRUE,,Evento raro B,,0UZ74DE9,cebyeqygfz,105
656,Mock Injection C2-1,El escenario sintético representa una dependencia simulada sin parches generado aleatoriamente para pruebas de entropía.,Gamma,Dominant,Standard,Gamma,FALSE,Medium,,,PW3AZPZS,vnetnyrrnj,120
631,Mock Injection B8-1,Este registro de prueba describe un componente de red ficticio generado aleatoriamente para pruebas de entropía.,Alpha,Dominant,Standard,Alpha,FALSE,,,,EQC2JCBA,vkxdzweoiz,112
17,Sample Bypass F12-1,Caso ficticio generado para evaluar un mecanismo de autenticación simulado con fines exclusivamente de validación del modelo.,Alpha,Dominant,Standard,Alpha,FALSE,Critical,,,FUYTFIFR,bzjudcjmje,125
1043,Synthetic Exploit C3-1,El escenario sintético representa un componente de red ficticio sin relación con vulnerabilidades reales.,Gamma,Dominant,Standard,Gamma,FALSE,Low,,,JX7TC0XD,tvdjbozzcr,105
879,Generic Compromise C14,Este registro de prueba describe una condición de entrada no controlada como parte de un conjunto de datos sintético.,Delta,Dominant,Variant_B,Delta,TRUE,,,,HPRTT9MR,mhiagziofz,117
536,Placeholder Attack E13,Este registro de prueba describe un mecanismo de autenticación simulado como parte de un conjunto de datos sintético.,Delta,Dominant,Standard,Delta,TRUE,Low,,,EGIBF4CQ,hbqydkvyvi,117
702,Fake Overflow B2,Caso ficticio generado para evaluar una condición de entrada no controlada generado aleatoriamente para pruebas de entropía.,Beta,Dominant,Standard,Beta,FALSE,Low,,,0V4YXD7J,zihjlolsqf,124
275,Mock Injection A9,Caso ficticio generado para evaluar una dependencia simulada sin parches con fines exclusivamente de validación del modelo.,Beta,Dominant,Standard,Beta,FALSE,Low,,,GCORABVD,ysyotzhpxo,123
26,Sample Bypass A3,El escenario sintético representa un componente de red ficticio generado aleatoriamente para pruebas de entropía.,Gamma,Dominant,Standard,Gamma,TRUE,Low,,,ZYU4CPJK,rvabzucosm,113
710,Generic Compromise C15-1,Se simula la explotación de una dependencia simulada sin parches generado aleatoriamente para pruebas de entropía.,Delta,Dominant,Standard,Delta,FALSE,,,,XIABK6QE,tbwjrnwkhc,114
185,Mock Injection B10,Se simula la explotación de una dependencia simulada sin parches con fines exclusivamente de validación del modelo.,Gamma,Dominant,Standard,Gamma,TRUE,,,,TEZIY5J0,peqhhrjgrs,115
876,Mock Injection E6,Caso ficticio generado para evaluar una condición de entrada no controlada sin relación con vulnerabilidades reales.,Alpha,Dominant,Standard,Alpha,FALSE,Medium,,,5PA2X8JQ,kcoesugjmd,116
68,Test Escalation B11,Este registro de prueba describe un componente de red ficticio con fines exclusivamente de validación del modelo.,Gamma,Rare3,Standard,Gamma,FALSE,,,,ADN2ZH03,tjapazbiua,113
878,Dummy Breach F5-2,El escenario sintético representa un componente de red ficticio generado aleatoriamente para pruebas de entropía.,Gamma,Dominant,Standard,Gamma,FALSE,Critical,,,9ZTSXLD3,jhfnxlkmzb,113
1184,Demo Spoofing F17,Caso ficticio generado para evaluar un componente de red ficticio con fines exclusivamente de validación del modelo.,Beta,Dominant,Standard,Beta,FALSE,Critical,,,P2XF9AN0,mvcgoiddpd,116
1007,Test Escalation E14,El escenario sintético representa una condición de entrada no controlada generado aleatoriamente para pruebas de entropía.,Gamma,Dominant,Standard,Gamma,TRUE,Medium,,,TUEQ6I9X,ttwsciuear,122
853,Demo Spoofing F6,Este registro de prueba describe un componente de red ficticio con fines exclusivamente de validación del modelo.,Beta,Dominant,Standard,Beta,TRUE,Low,,,TCL284T1,ntxsbnbqrt,113
677,Trial Hijack C1,Se simula la explotación de un componente de red ficticio como parte de un conjunto de datos sintético.,Beta,Dominant,Standard,Beta,TRUE,Low,,,B44U7MV4,xujczixnys,103
293,Sample Bypass B4,Caso ficticio generado para evaluar una dependencia simulada sin parches generado aleatoriamente para pruebas de entropía.,Delta,Dominant,Standard,Delta,FALSE,Low,,,4PFLHKBT,cphujvaprr,122
1136,Trial Hijack A12-1,El escenario sintético representa una condición de entrada no controlada con fines exclusivamente de validación del modelo.,Gamma,Dominant,Standard,Gamma,TRUE,Medium,,,S224V3Y0,wppntblmwu,123
209,Demo Spoofing F1,Se simula la explotación de un mecanismo de autenticación simulado como parte de un conjunto de datos sintético.,Gamma,Dominant,Standard,Gamma,TRUE,,,,CJNE2O2B,lulvpgtewc,112
512,Placeholder Attack A3,Caso ficticio generado para evaluar un mecanismo de autenticación simulado como parte de un conjunto de datos sintético.,Alpha,Dominant,Standard,Alpha,FALSE,Medium,,,MD15YDZH,pzahqvxyza,120
1186,Generic Compromise B19,Este registro de prueba describe un componente de red ficticio con fines exclusivamente de validación del modelo.,Delta,Dominant,Standard,Delta,TRUE,Low,,,LJEHGDP1,lqoqxentrf,113
588,Mock Injection E14-1,Caso ficticio generado para evaluar una configuración de prueba insegura con fines exclusivamente de validación del modelo.,Delta,Dominant,Standard,Delta,FALSE,Critical,,,8RTX8AKF,krztmkmhsa,123
95,Sample Bypass F0,Caso ficticio generado para evaluar un componente de red ficticio con fines exclusivamente de validación del modelo.,Delta,Dominant,Standard,Delta,FALSE,High,,,XC36EDH2,fykodcxaru,116
851,Generic Compromise E19,Se simula la explotación de una configuración de prueba insegura como parte de un conjunto de datos sintético.,Beta,Dominant,Standard,Beta,TRUE,Medium,,,CHBHBJ79,ydtsrwrohd,110
395,Fake Overflow F14,Este registro de prueba describe un componente de red ficticio con fines exclusivamente de validación del modelo.,Delta,Dominant,Standard,Delta,FALSE,Low,,,49NRCO19,vpepcjtzyw,113
1054,Placeholder Attack C0,El escenario sintético representa una dependencia simulada sin parches generado aleatoriamente para pruebas de entropía.,Gamma,Dominant,Standard,Gamma,FALSE,Low,,,CFYY55SP,iglzpmyfuk,120
